week_start,AutotraderInventory_FranchiseDealers_Inventory,AutotraderInventory_IndieDealers_Inventory,AutotraderInventory_TotalDealers_Inventory,BrandMedia_Addressable/Linear_Spends,BrandMedia_ConnectedTV_Spends,BrandMedia_Default_Spends,BrandMedia_Display_Spends,BrandMedia_LiveStreamVideo_Spends,BrandMedia_OOH_Spends,BrandMedia_Radio_Spends,BrandMedia_Social_Spends,BrandMedia_TotalDigitalVideo_Spends,CargurusInventory_AllFranchiseDealers_Inventory,CargurusInventory_AllIndieDealers_Inventory,CargurusInventory_PayingFranchiseDealers_Inventory,CargurusInventory_PayingIndieDealers_Inventory,CargurusInventory_TotalAllDealers_Inventory,CargurusInventory_TotalPayingDealers_Inventory,clientInventory_FranchiseDealers_Inventory,clientInventory_IndieDealers_Inventory,clientInventory_TotalDealers_Inventory,Competitor_CDKGlobal_CostofRevenue,Competitor_CDKGlobal_MarketingandSales,Competitor_CDKGlobal_OperatingExpense,Competitor_CDKGlobal_Revenue,Competitor_CDKWebsite_CostofRevenue,Competitor_CDKWebsite_MarketingandSales,Competitor_CDKWebsite_OperatingExpense,Competitor_CDKWebsite_Revenue,Competitor_CarGurus_CostofRevenue,Competitor_CarGurus_MarketingandSales,Competitor_CarGurus_OperatingExpense,Competitor_CarGurus_Revenue,Competitor_client.com_CostofRevenue,Competitor_client.com_MarketingandSales,Competitor_client.com_OperatingExpense,Competitor_client.com_Revenue,Competitor_TrueCar_CostofRevenue,Competitor_TrueCar_MarketingandSales,Competitor_TrueCar_OperatingExpense,Competitor_TrueCar_Revenue,Macro_Total_Population,Macro_Total_RealDisposablePersonalIncomePerCapita,Macro_Total_TotalVehicleSales,NonPaid_Apps_Leads,NonPaid_Apps_Visits,NonPaid_Direct_Leads,NonPaid_Direct_Visits,NonPaid_Email_Leads,NonPaid_Email_Visits,NonPaid_OtherProperties_Leads,NonPaid_OtherProperties_Visits,NonPaid_SEO_Leads,NonPaid_SEO_Visits,PerformanceMedia_App_Spends,PerformanceMedia_Display_Leads,PerformanceMedia_Display_Spends,PerformanceMedia_Display_Visits,PerformanceMedia_PaidSearch_Leads,PerformanceMedia_PaidSearch_Spends,PerformanceMedia_PaidSearch_Visits,PerformanceMedia_Partner_Leads,PerformanceMedia_Partner_Visits,PerformanceMedia_Partners_Spends,RevenueByBusiness_ConversationsDI_Revenue,RevenueByBusiness_FuelFuel_Revenue,RevenueByBusiness_NTMAclient_Revenue,RevenueByBusiness_OnlineShopperDI_Revenue,RevenueByBusiness_Packageclient_Revenue,RevenueByBusiness_Upsellclient_Revenue,RevenueByBusiness_WebsiteDI_Revenue,RevenueByCancel_Field_Revenue,RevenueByCancel_Groups_Revenue,RevenueByCancel_Inside_Revenue,RevenueByMarketplace_Field_Revenue,RevenueByMarketplace_Groups_Revenue,RevenueByMarketplace_Inside_Revenue,RevenueByPackage_Fran_Revenue,RevenueByPackage_Indy_Revenue,RevenueByProduct_DRLegacy_Revenue,RevenueByProduct_NonTraditional_Revenue,RevenueByProduct_Package_Revenue,RevenueByProduct_Upsell_Revenue,RevenueByRetail_DealerInspire_Revenue,RevenueByRetail_Fuel_Revenue,RevenueByRetail_Marketplace_Revenue,RevenueByRetail_OEM_Revenue,RevenueByRetail_Other_Revenue,RevenueBySale_Field_Revenue,RevenueBySale_Groups_Revenue,RevenueBySale_Inside_Revenue,RevenueByTotalWholesale_Amortization_Revenue,RevenueByTotalWholesale_Wholesale_Revenue,RevenueByUpsell_client360_Revenue,RevenueByUpsell_clientSocial_Revenue,RevenueByUpsell_DealerPosition_Revenue,RevenueByUpsell_DealerRaterConnections_Revenue,RevenueByUpsell_EventPositions_Revenue,RevenueByUpsell_NLP_Revenue,RevenueByUpsell_PowerPositions_Revenue,RevenueByUpsell_PreferredTradeIn_Revenue,RevenueByUpsell_Premier_Revenue,RevenueByUpsell_RepairPalCertified_Revenue,RevenueByUpsell_SocialSalesDrive_Revenue,RevenueByUpsell_StandardTradeIn_Revenue,Sales_Promo_Count,Total_DeseasonalizedMarketplace_Revenue,Total_Marketplace_SeasonalIndex,Total_Total_Visits,Total_Total_flag-covidlockdown1,Total_Total_flag-covidlockdown2,Total_Total_flag-covidpostlockdown,Total_Total_flag-covidpostlockdown2,Total_Total_flag-covidpostlockdown3,Total_Total_flag-covidpostlockdown4,Total_Total_flag-janfeb,Total_Total_flag-monthstart,Total_Total_flag-precontractexpire,Total_Total_flag-pretotalwholesalemonth,Total_Total_flag-stimulus,Total_Total_flag-stimulus2,Total_Total_flag-stimulus3,Total_Total_trend-month,Total_Total_trend-quarter,Total_Total_trend-week,Total_Total_trend-year,TruecarInventory_FranchiseDealers_Inventory,TruecarInventory_IndieDealers_Inventory,TruecarInventory_TotalDealers_Inventory
09-07-18,,,,356263.7509,0,0,0,0,0,0,0,0,,,,,,,,,,21426086.96,0,0,42190217.39,0,0,0,5912117.826,486956.5217,6459782.609,8293478.261,9054347.826,1826086.957,4260869.565,0,12881521.74,585869.5652,4336956.522,0,7121739.13,73839838710,9989.903226,3952064.516,0,1921624.194,0,2757148.032,0,253859.0645,0,1860456.613,0,1608853.806,120365.9032,171087.341,280828.2581,139851.6452,255598.5641,496682.5161,467477.3871,47560.44422,222407.8387,385897.129,0,0,0,0,0,0,0,231413.3974,28845.87097,28192.95161,6498750.088,0,644076.7177,254888.8977,46521.25484,0,0,0,0,1216197.841,0,7142826.805,2338753.444,326138.0161,0,0,0,0,1379526.669,0,0,0,0,0,0,0,0,0,0,0,0,0,7704321.64,0.927119497,7371221.968,0,0,0,0,0,0,0,0,1,1,0,0,0,7,3,28,1,,,
16-07-18,,,,356263.7509,0,0,0,0,0,0,0,0,,,,,,,,,,21426086.96,0,0,42190217.39,0,0,0,5912117.826,486956.5217,6459782.609,8293478.261,9054347.826,1826086.957,4260869.565,0,12881521.74,585869.5652,4336956.522,0,7121739.13,73839838710,9989.903226,3952064.516,0,1921624.194,0,2757148.032,0,253859.0645,0,1860456.613,0,1608853.806,120365.9032,171087.341,280828.2581,139851.6452,255598.5641,496682.5161,467477.3871,47560.44422,222407.8387,385897.129,0,0,0,0,0,0,0,231413.3974,28845.87097,28192.95161,6498750.088,0,644076.7177,254888.8977,46521.25484,0,0,0,0,1216197.841,0,7142826.805,2338753.444,326138.0161,0,0,0,0,1379526.669,0,0,0,0,0,0,0,0,0,0,0,0,0,7704321.64,0.927119497,7371221.968,0,0,0,0,0,0,0,0,1,1,0,0,0,7,3,29,1,,,
23-07-18,,,,356263.7509,0,0,0,0,0,0,0,0,,,,,,,,,,21426086.96,0,0,42190217.39,0,0,0,5912117.826,486956.5217,6459782.609,8293478.261,9054347.826,1826086.957,4260869.565,0,12881521.74,585869.5652,4336956.522,0,7121739.13,73839838710,9989.903226,3952064.516,0,1921624.194,0,2757148.032,0,253859.0645,0,1860456.613,0,1608853.806,120365.9032,171087.341,280828.2581,139851.6452,255598.5641,496682.5161,467477.3871,47560.44422,222407.8387,385897.129,0,0,0,0,0,0,0,231413.3974,28845.87097,28192.95161,6498750.088,0,644076.7177,254888.8977,46521.25484,0,0,0,0,1216197.841,0,7142826.805,2338753.444,326138.0161,0,0,0,0,1379526.669,0,0,0,0,0,0,0,0,0,0,0,0,0,7704321.64,0.927119497,7371221.968,0,0,0,0,0,0,0,0,1,1,0,0,0,7,3,30,1,,,
30-07-18,,,,356263.7509,0,0,0,0,0,0,0,0,,,,,,,,,,21426086.96,0,0,42190217.39,0,0,0,5912117.826,486956.5217,6459782.609,8293478.261,9054347.826,1826086.957,4260869.565,0,12881521.74,585869.5652,4336956.522,0,7121739.13,73865967742,10007.32258,3934483.871,0,1925315.968,0,2683618.032,0,273177.6129,0,1797807.903,0,1721159.29,112337.0323,387577.2555,239932.7742,527273.9032,458703.4318,522107.5161,804629.9677,56794.29269,276925.2581,376017.9355,0,0,0,0,0,0,0,184565.2103,25679.66129,28271.16452,6699527.428,0,634821.9887,216857.1348,46445.36452,0,0,0,0,1182922.159,0,7334349.417,2198764.786,310926,0,0,0,0,1239369.832,0,0,0,0,0,0,0,0,0,0,0,0,0,7136846.761,1.027673658,8212100.032,0,0,0,0,0,0,0,1,1,1,0,0,0,8,3,31,1,,,
06-08-18,,,,356263.7509,0,0,0,0,0,0,0,0,,,,,,,,,,21426086.96,0,0,42190217.39,0,0,0,5912117.826,486956.5217,6459782.609,8293478.261,9054347.826,1826086.957,4260869.565,0,12881521.74,585869.5652,4336956.522,0,7121739.13,73876419355,10014.29032,3927451.613,0,1926792.677,0,2654206.032,0,280905.0323,0,1772748.419,0,1766081.484,109125.4839,474173.2213,223574.5806,682242.8065,539945.3789,532277.5161,939491,60487.83207,298732.2258,372066.2581,0,0,0,0,0,0,0,165825.9355,24413.17742,28302.44968,6779838.364,0,631120.0971,201644.4297,46415.00839,0,0,0,0,1169611.886,0,7410958.461,2142769.323,304841.1935,0,0,0,0,1183307.097,0,0,0,0,0,0,0,0,0,0,0,0,0,7211392.843,1.027673658,8548451.258,0,0,0,0,0,0,0,0,1,1,0,0,0,8,3,32,1,,,
13-08-18,,,,356263.7509,0,0,0,0,0,0,0,0,,,,,,,,,,21426086.96,0,0,42190217.39,0,0,0,5912117.826,486956.5217,6459782.609,8293478.261,9054347.826,1826086.957,4260869.565,0,12881521.74,585869.5652,4336956.522,0,7121739.13,73876419355,10014.29032,3927451.613,0,1926792.677,0,2654206.032,0,280905.0323,0,1772748.419,0,1766081.484,109125.4839,474173.2213,223574.5806,682242.8065,539945.3789,532277.5161,939491,60487.83207,298732.2258,372066.2581,0,0,0,0,0,0,0,165825.9355,24413.17742,28302.44968,6779838.364,0,631120.0971,201644.4297,46415.00839,0,0,0,0,1169611.886,0,7410958.461,2142769.323,304841.1935,0,0,0,0,1183307.097,0,0,0,0,0,0,0,0,0,0,0,0,0,7211392.843,1.027673658,8548451.258,0,0,0,0,0,0,0,0,1,1,0,0,0,8,3,33,1,,,
20-08-18,,,,356263.7509,0,0,0,0,0,0,0,0,,,,,,,,,,21426086.96,0,0,42190217.39,0,0,0,5912117.826,486956.5217,6459782.609,8293478.261,9054347.826,1826086.957,4260869.565,0,12881521.74,585869.5652,4336956.522,0,7121739.13,73876419355,10014.29032,3927451.613,0,1926792.677,0,2654206.032,0,280905.0323,0,1772748.419,0,1766081.484,109125.4839,474173.2213,223574.5806,682242.8065,539945.3789,532277.5161,939491,60487.83207,298732.2258,372066.2581,0,0,0,0,0,0,0,165825.9355,24413.17742,28302.44968,6779838.364,0,631120.0971,201644.4297,46415.00839,0,0,0,0,1169611.886,0,7410958.461,2142769.323,304841.1935,0,0,0,0,1183307.097,0,0,0,0,0,0,0,0,0,0,0,0,0,7211392.843,1.027673658,8548451.258,0,0,0,0,0,0,0,0,1,1,0,0,0,8,3,34,1,,,
27-08-18,,,,356263.7509,0,0,0,0,0,0,0,0,,,,,,,,,,21426086.96,0,0,42190217.39,0,0,0,5912117.826,486956.5217,6459782.609,8293478.261,9054347.826,1826086.957,4260869.565,0,12881521.74,585869.5652,4336956.522,0,7121739.13,74590737634,10106.06452,3992722.581,0,1920222.217,0,2594879.518,0,274584.4516,0,1723815.604,0,1751066.308,120350.5075,424105.6851,309285.3957,571811.8903,555706.683,521474.2258,844223.3333,57198.14101,279977.228,369787.3462,0,0,0,0,0,0,0,166560.7301,25330.1172,26759.70215,6821919.729,0,635659.5534,185678.6028,43675.13075,0,0,0,0,1184345.499,0,7457579.283,2081228.184,298753.4357,0,0,0,0,1191308.332,0,0,0,0,0,0,0,0,0,0,0,0,0,7006605.477,1.064364093,8236764.946,0,0,0,0,0,0,0,1,1,1,0,0,0,9,3,35,1,,,
03-09-18,,,,356263.7509,0,0,0,0,0,0,0,0,,,,,,,,,,21426086.96,0,0,42190217.39,0,0,0,5912117.826,486956.5217,6459782.609,8293478.261,9054347.826,1826086.957,4260869.565,0,12881521.74,585869.5652,4336956.522,0,7121739.13,76376533333,10335.5,4155900,0,1903796.067,0,2446563.233,0,258783,0,1601483.567,0,1713528.367,148413.0667,298936.8447,523562.4333,295734.6,595109.9434,494466,606054.1667,48973.91336,233089.7333,364090.0667,0,0,0,0,0,0,0,168397.7167,27622.46667,22902.83333,6927123.142,0,647008.194,145764.0357,36825.43667,0,0,0,0,1221179.533,0,7574131.336,1927375.338,283534.041,0,0,0,0,1211311.418,0,0,0,0,0,0,0,0,0,0,0,0,0,7116109.41,1.064364093,7457549.167,0,0,0,0,0,0,0,0,1,1,0,0,0,9,3,36,1,,,
10-09-18,,,,356263.7509,0,0,0,0,0,0,0,0,,,,,,,,,,21426086.96,0,0,42190217.39,0,0,0,5912117.826,486956.5217,6459782.609,8293478.261,9054347.826,1826086.957,4260869.565,0,12881521.74,585869.5652,4336956.522,0,7121739.13,76376533333,10335.5,4155900,0,1903796.067,0,2446563.233,0,258783,0,1601483.567,0,1713528.367,148413.0667,298936.8447,523562.4333,295734.6,595109.9434,494466,606054.1667,48973.91336,233089.7333,364090.0667,0,0,0,0,0,0,0,168397.7167,27622.46667,22902.83333,6927123.142,0,647008.194,145764.0357,36825.43667,0,0,0,0,1221179.533,0,7574131.336,1927375.338,283534.041,0,0,0,0,1211311.418,0,0,0,0,0,0,0,0,0,0,0,0,0,7116109.41,1.064364093,7457549.167,0,0,0,0,0,0,0,0,1,1,0,0,0,9,3,37,1,,,
17-09-18,,,,356263.7509,0,0,0,0,0,0,0,0,,,,,,,,,,21426086.96,0,0,42190217.39,0,0,0,5912117.826,486956.5217,6459782.609,8293478.261,9054347.826,1826086.957,4260869.565,0,12881521.74,585869.5652,4336956.522,0,7121739.13,76376533333,10335.5,4155900,0,1903796.067,0,2446563.233,0,258783,0,1601483.567,0,1713528.367,148413.0667,298936.8447,523562.4333,295734.6,595109.9434,494466,606054.1667,48973.91336,233089.7333,364090.0667,0,0,0,0,0,0,0,168397.7167,27622.46667,22902.83333,6927123.142,0,647008.194,145764.0357,36825.43667,0,0,0,0,1221179.533,0,7574131.336,1927375.338,283534.041,0,0,0,0,1211311.418,0,0,0,0,0,0,0,0,0,0,0,0,0,7116109.41,1.064364093,7457549.167,0,0,0,0,0,0,0,0,1,1,0,0,0,9,3,38,1,,,
24-09-18,,,,356263.7509,0,0,0,0,0,0,0,0,,,,,,,,,,21426086.96,0,0,42190217.39,0,0,0,5912117.826,486956.5217,6459782.609,8293478.261,9054347.826,1826086.957,4260869.565,0,12881521.74,585869.5652,4336956.522,0,7121739.13,76376533333,10335.5,4155900,0,1903796.067,0,2446563.233,0,258783,0,1601483.567,0,1713528.367,148413.0667,298936.8447,523562.4333,295734.6,595109.9434,494466,606054.1667,48973.91336,233089.7333,364090.0667,0,0,0,0,0,0,0,168397.7167,27622.46667,22902.83333,6927123.142,0,647008.194,145764.0357,36825.43667,0,0,0,0,1221179.533,0,7574131.336,1927375.338,283534.041,0,0,0,0,1211311.418,0,0,0,0,0,0,0,0,0,0,0,0,0,7116109.41,1.064364093,7457549.167,0,0,0,0,0,0,0,0,1,1,0,0,0,9,3,39,1,,,
01-10-18,,,,59307.15781,0,0,0,0,0,0,0,0,,,,,,,,,,23579347.83,0,0,44921739.13,0,0,0,6289226.087,525000,6542793.478,8544565.217,9594565.217,2011967.391,3898619.565,0,12501086.96,624902.1739,4257217.391,0,6931521.739,73946419355,10017.22581,4089806.452,0,1822607.161,0,2460233.097,0,215657.5806,0,1701819.452,0,1723740.742,138921.5484,109396.4367,90118.45161,89121.51613,614060.1173,494527.1935,596328.4194,61231.97708,266835.4839,399900.0645,0,0,0,0,0,0,0,193787.2819,25799.96774,21803.87097,6613253.814,0,744141.6184,198958.8706,44155.06516,0,0,0,0,1334686.344,0,7357395.432,1711500.316,280747.9839,0,0,0,0,1157689.009,0,0,0,0,0,0,0,0,0,0,0,0,0,7096189.782,1.036809282,7174524,0,0,0,0,0,0,0,1,1,1,0,0,0,10,4,40,1,,,
08-10-18,,,,59307.15781,0,0,0,0,0,0,0,0,,,,,,,,,,23579347.83,0,0,44921739.13,0,0,0,6289226.087,525000,6542793.478,8544565.217,9594565.217,2011967.391,3898619.565,0,12501086.96,624902.1739,4257217.391,0,6931521.739,73946419355,10017.22581,4089806.452,0,1822607.161,0,2460233.097,0,215657.5806,0,1701819.452,0,1723740.742,138921.5484,109396.4367,90118.45161,89121.51613,614060.1173,494527.1935,596328.4194,61231.97708,266835.4839,399900.0645,0,0,0,0,0,0,0,193787.2819,25799.96774,21803.87097,6613253.814,0,744141.6184,198958.8706,44155.06516,0,0,0,0,1334686.344,0,7357395.432,1711500.316,280747.9839,0,0,0,0,1157689.009,0,0,0,0,0,0,0,0,0,0,0,0,0,7096189.782,1.036809282,7174524,0,0,0,0,0,0,0,0,1,1,0,0,0,10,4,41,1,,,
15-10-18,,,,59307.15781,0,0,0,0,0,0,0,0,,,,,,,,,,23579347.83,0,0,44921739.13,0,0,0,6289226.087,525000,6542793.478,8544565.217,9594565.217,2011967.391,3898619.565,0,12501086.96,624902.1739,4257217.391,0,6931521.739,73946419355,10017.22581,4089806.452,0,1822607.161,0,2460233.097,0,215657.5806,0,1701819.452,0,1723740.742,138921.5484,109396.4367,90118.45161,89121.51613,614060.1173,494527.1935,596328.4194,61231.97708,266835.4839,399900.0645,0,0,0,0,0,0,0,193787.2819,25799.96774,21803.87097,6613253.814,0,744141.6184,198958.8706,44155.06516,0,0,0,0,1334686.344,0,7357395.432,1711500.316,280747.9839,0,0,0,0,1157689.009,0,0,0,0,0,0,0,0,0,0,0,0,0,7096189.782,1.036809282,7174524,0,0,0,0,0,0,0,0,1,1,0,0,0,10,4,42,1,,,
22-10-18,,,,59307.15781,0,0,0,0,0,0,0,0,,,,,,,,,,23579347.83,0,0,44921739.13,0,0,0,6289226.087,525000,6542793.478,8544565.217,9594565.217,2011967.391,3898619.565,0,12501086.96,624902.1739,4257217.391,0,6931521.739,73946419355,10017.22581,4089806.452,0,1822607.161,0,2460233.097,0,215657.5806,0,1701819.452,0,1723740.742,138921.5484,109396.4367,90118.45161,89121.51613,614060.1173,494527.1935,596328.4194,61231.97708,266835.4839,399900.0645,0,0,0,0,0,0,0,193787.2819,25799.96774,21803.87097,6613253.814,0,744141.6184,198958.8706,44155.06516,0,0,0,0,1334686.344,0,7357395.432,1711500.316,280747.9839,0,0,0,0,1157689.009,0,0,0,0,0,0,0,0,0,0,0,0,0,7096189.782,1.036809282,7174524,0,0,0,0,0,0,0,0,1,1,0,0,0,10,4,43,1,,,
29-10-18,,,,59307.15781,0,0,0,0,0,0,0,0,,,,,,,,,,23579347.83,0,0,44921739.13,0,0,0,6289226.087,525000,6542793.478,8544565.217,9594565.217,2011967.391,3898619.565,0,12501086.96,624902.1739,4257217.391,0,6931521.739,75372255914,10214.96344,4144640.86,0,1785296.155,0,2375474.146,0,211937.4774,0,1770408.127,0,1702141.766,141914.7398,104113.1737,114737.3935,81727.20215,559585.0532,555398.8925,554527.1892,66332.97421,323257.3978,387894.1419,0,0,0,0,0,0,0,212491.8256,29419.52903,23202.84946,6675465.707,0,772277.8151,197385.7221,47578.29935,0,0,0,0,1325253.528,0,7447743.522,1741658.517,298554.3552,0,0,0,0,1178402.415,0,0,0,0,0,0,0,0,0,0,0,0,8,7007414.456,1.062837594,7034361.333,0,0,0,0,0,0,0,1,1,1,0,0,0,11,4,44,1,,,
05-11-18,,,,59307.15781,0,0,0,0,0,0,0,0,,,,,,,,,,23579347.83,0,0,44921739.13,0,0,0,6289226.087,525000,6542793.478,8544565.217,9594565.217,2011967.391,3898619.565,0,12501086.96,624902.1739,4257217.391,0,6931521.739,76441633333,10363.26667,4185766.667,0,1757312.9,0,2311904.933,0,209147.4,0,1821849.633,0,1685942.533,144159.6333,100150.7264,133201.6,76181.46667,518728.7551,601052.6667,523176.2667,70158.72206,365573.8333,378889.7,0,0,0,0,0,0,0,226520.2333,32134.2,24252.08333,6722124.626,0,793379.9627,196205.8607,50145.725,0,0,0,0,1318178.916,0,7515504.589,1764277.167,311909.1337,0,0,0,0,1193937.47,0,0,0,0,0,0,0,0,0,0,0,0,14,7071169.32,1.062837594,6929239.333,0,0,0,0,0,0,0,0,1,1,0,0,0,11,4,45,1,,,
12-11-18,,,,59307.15781,0,0,0,0,0,0,0,0,,,,,,,,,,23579347.83,0,0,44921739.13,0,0,0,6289226.087,525000,6542793.478,8544565.217,9594565.217,2011967.391,3898619.565,0,12501086.96,624902.1739,4257217.391,0,6931521.739,76441633333,10363.26667,4185766.667,0,1757312.9,0,2311904.933,0,209147.4,0,1821849.633,0,1685942.533,144159.6333,100150.7264,133201.6,76181.46667,518728.7551,601052.6667,523176.2667,70158.72206,365573.8333,378889.7,0,0,0,0,0,0,0,226520.2333,32134.2,24252.08333,6722124.626,0,793379.9627,196205.8607,50145.725,0,0,0,0,1318178.916,0,7515504.589,1764277.167,311909.1337,0,0,0,0,1193937.47,0,0,0,0,0,0,0,0,0,0,0,0,14,7071169.32,1.062837594,6929239.333,0,0,0,0,0,0,0,0,1,1,0,0,0,11,4,46,1,,,
19-11-18,,,,59307.15781,0,0,0,0,0,0,0,0,,,,,,,,,,23579347.83,0,0,44921739.13,0,0,0,6289226.087,525000,6542793.478,8544565.217,9594565.217,2011967.391,3898619.565,0,12501086.96,624902.1739,4257217.391,0,6931521.739,76441633333,10363.26667,4185766.667,0,1757312.9,0,2311904.933,0,209147.4,0,1821849.633,0,1685942.533,144159.6333,100150.7264,133201.6,76181.46667,518728.7551,601052.6667,523176.2667,70158.72206,365573.8333,378889.7,0,0,0,0,0,0,0,226520.2333,32134.2,24252.08333,6722124.626,0,793379.9627,196205.8607,50145.725,0,0,0,0,1318178.916,0,7515504.589,1764277.167,311909.1337,0,0,0,0,1193937.47,0,0,0,0,0,0,0,0,0,0,0,0,14,7071169.32,1.062837594,6929239.333,0,0,0,0,0,0,0,0,1,1,0,0,0,11,4,47,1,,,
26-11-18,947,569,1516,59307.15781,0,0,0,0,0,0,0,0,1061,1322,719,909,2383,1628,689,689,1378,23579347.83,0,0,44921739.13,0,0,0,6289226.087,525000,6542793.478,8544565.217,9594565.217,2011967.391,3898619.565,0,12501086.96,624902.1739,4257217.391,0,6931521.739,75744521505,10300.01075,4151510.753,0,1753069.113,0,2287395.376,0,182841.5806,0,1853383.296,0,1659290.602,143737.2957,123387.8952,156749.5484,228433.7204,531906.623,619477.0753,843257.7204,68871.11025,497748.2957,373250.9839,0,0,0,0,0,0,0,199504.2312,64203.19355,24826.46505,5898427.927,582274.7613,1093635.966,2188447.727,524540.3092,0,0,0,0,1296372.207,0,7574338.654,1781852.846,314636.0706,0,0,0,0,1181788.924,0,0,0,0,0,0,0,0,0,0,0,0,13.16129032,7138815.552,1.061007754,7452036.409,0,0,0,0,0,0,0,1,1,1,0,0,0,12,4,48,1,,,
03-12-18,3315,1991,5306,59307.15781,0,0,0,0,0,0,0,0,3714,4628,2516,3182,8342,5697,2412,2412,4825,23579347.83,0,0,44921739.13,0,0,0,6289226.087,525000,6542793.478,8544565.217,9594565.217,2011967.391,3898619.565,0,12501086.96,624902.1739,4257217.391,0,6931521.739,74001741935,10141.87097,4065870.968,0,1742459.645,0,2226121.484,0,117077.0323,0,1932217.452,0,1592660.774,142681.4516,181480.8172,215619.4194,609064.3548,564851.2929,665538.0968,1643461.355,65652.08072,828184.4516,359154.1935,0,0,0,0,0,0,0,131964.2258,144375.6774,26262.41935,3839186.181,2037961.665,1844275.973,7169052.391,1710526.77,0,0,0,0,1241855.435,0,7721423.818,1825792.041,321453.4129,0,0,0,0,1151417.56,0,0,0,0,0,0,0,0,0,0,0,0,11.06451613,7277443.345,1.061007754,8759029.097,0,0,0,0,0,0,0,0,1,1,0,0,0,12,4,49,1,,,
10-12-18,3315,1991,5306,59307.15781,0,0,0,0,0,0,0,0,3714,4628,2516,3182,8342,5697,2412,2412,4825,23579347.83,0,0,44921739.13,0,0,0,6289226.087,525000,6542793.478,8544565.217,9594565.217,2011967.391,3898619.565,0,12501086.96,624902.1739,4257217.391,0,6931521.739,74001741935,10141.87097,4065870.968,0,1742459.645,0,2226121.484,0,117077.0323,0,1932217.452,0,1592660.774,142681.4516,181480.8172,215619.4194,609064.3548,564851.2929,665538.0968,1643461.355,65652.08072,828184.4516,359154.1935,0,0,0,0,0,0,0,131964.2258,144375.6774,26262.41935,3839186.181,2037961.665,1844275.973,7169052.391,1710526.77,0,0,0,0,1241855.435,0,7721423.818,1825792.041,321453.4129,0,0,0,0,1151417.56,0,0,0,0,0,0,0,0,0,0,0,0,11.06451613,7277443.345,1.061007754,8759029.097,0,0,0,0,0,0,0,0,1,1,0,0,0,12,4,50,1,,,
17-12-18,3315,1991,5306,59307.15781,0,0,0,0,0,0,0,0,3714,4628,2516,3182,8342,5697,2412,2412,4825,23579347.83,0,0,44921739.13,0,0,0,6289226.087,525000,6542793.478,8544565.217,9594565.217,2011967.391,3898619.565,0,12501086.96,624902.1739,4257217.391,0,6931521.739,74001741935,10141.87097,4065870.968,0,1742459.645,0,2226121.484,0,117077.0323,0,1932217.452,0,1592660.774,142681.4516,181480.8172,215619.4194,609064.3548,564851.2929,665538.0968,1643461.355,65652.08072,828184.4516,359154.1935,0,0,0,0,0,0,0,131964.2258,144375.6774,26262.41935,3839186.181,2037961.665,1844275.973,7169052.391,1710526.77,0,0,0,0,1241855.435,0,7721423.818,1825792.041,321453.4129,0,0,0,0,1151417.56,0,0,0,0,0,0,0,0,0,0,0,0,11.06451613,7277443.345,1.061007754,8759029.097,0,0,0,0,0,0,0,0,1,1,0,0,0,12,4,51,1,,,
24-12-18,3315,1991,5306,59307.15781,0,0,0,0,0,0,0,0,3714,4628,2516,3182,8342,5697,2412,2412,4825,23579347.83,0,0,44921739.13,0,0,0,6289226.087,525000,6542793.478,8544565.217,9594565.217,2011967.391,3898619.565,0,12501086.96,624902.1739,4257217.391,0,6931521.739,74001741935,10141.87097,4065870.968,0,1742459.645,0,2226121.484,0,117077.0323,0,1932217.452,0,1592660.774,142681.4516,181480.8172,215619.4194,609064.3548,564851.2929,665538.0968,1643461.355,65652.08072,828184.4516,359154.1935,0,0,0,0,0,0,0,131964.2258,144375.6774,26262.41935,3839186.181,2037961.665,1844275.973,7169052.391,1710526.77,0,0,0,0,1241855.435,0,7721423.818,1825792.041,321453.4129,0,0,0,0,1151417.56,0,0,0,0,0,0,0,0,0,0,0,0,11.06451613,7277443.345,1.061007754,8759029.097,0,0,0,0,0,0,0,0,1,1,0,0,0,12,4,52,1,,,
31-12-18,3357,2040,5398,8472.451116,0,0,0,0,0,0,0,0,3725,4670,2512,3180,8395,5692,2374,2374,4749,3368478.261,0,0,6417391.304,0,0,0,898460.8696,589666.6667,7022418.116,9228318.841,10390652.17,287423.913,4579802.018,0,12065718.03,89271.73913,608173.913,0,990217.3913,74021483871,10136.25806,3922451.613,38460.19355,1858422.613,60817.16129,2375136.903,3725.419355,92530.25806,124967.4194,2145591,19441.16129,1823293.419,120370.9606,34698.60523,537704.3626,614163.3871,92593.94506,888683.2548,461029.7419,16290.09448,195798.9677,402751.1497,49935.48387,0,144000,34258.06452,4967032.258,1325225.806,604064.5161,94529.45161,45205.74194,65687.25806,3751210.283,2007617.304,1780436.136,5069505.18,1175909.354,13548.3871,184838.7097,4976903.226,1325225.806,1227256.191,0,7539263.724,1365540.413,308129.4065,28838.70968,6580.645161,19354.83871,30000,1111133.384,128516.129,140322.5806,82258.06452,347806.4516,6774.193548,104709.6774,151935.4839,14516.12903,301741.9355,21290.32258,18774.19355,6774.193548,2.161290323,7800271.847,0.966538586,7420375.29,0,0,0,0,0,0,0,1,1,1,0,0,0,13,5,53,2,,,
